Report flow stats +1400.000000ms, Current measuring time +100.000000ms
	Flow 1 (14.0.0.5:2123 -> 14.0.0.6:2123) proto UDP
		Mean jitter: +0.587809ms
	Flow 11 (10.0.2.2:49162 -> 7.0.0.11:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1848
		Rx Bytes:   1160544
		RxDuration: 1.000000 s
		Throughput: 9.284352 Mbps
		Mean delay: +8.733885ms 
		Last packet delay: +8.064281ms 
		Mean jitter: +0.487284ms
	Flow 12 (10.0.2.2:49163 -> 7.0.0.12:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 866
		Rx Bytes:   543848
		RxDuration: 1.000000 s
		Throughput: 4.350784 Mbps
		Mean delay: +21.408640ms 
		Last packet delay: +25.564281ms 
		Mean jitter: +1.211852ms
	Flow 13 (10.0.2.2:49164 -> 7.0.0.13:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1040
		Rx Bytes:   653120
		RxDuration: 1.000000 s
		Throughput: 5.224960 Mbps
		Mean delay: +16.560987ms 
		Last packet delay: +18.207141ms 
		Mean jitter: +0.841346ms
	Flow 14 (10.0.2.2:49165 -> 7.0.0.14:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 960
		Rx Bytes:   602880
		RxDuration: 1.000000 s
		Throughput: 4.823040 Mbps
		Mean delay: +17.872542ms 
		Last packet delay: +19.242855ms 
		Mean jitter: +0.813542ms
	Flow 15 (10.0.2.2:49166 -> 7.0.0.15:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 621
		Rx Bytes:   389988
		RxDuration: 1.000000 s
		Throughput: 3.119904 Mbps
		Mean delay: +26.906588ms 
		Last packet delay: +30.278569ms 
		Mean jitter: +1.070853ms
	Flow 16 (10.0.2.2:49167 -> 7.0.0.16:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1040
		Rx Bytes:   653120
		RxDuration: 1.000000 s
		Throughput: 5.224960 Mbps
		Mean delay: +16.668129ms 
		Last packet delay: +18.314283ms 
		Mean jitter: +0.841346ms
	Flow 17 (10.0.2.2:49168 -> 7.0.0.17:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1040
		Rx Bytes:   653120
		RxDuration: 1.000000 s
		Throughput: 5.224960 Mbps
		Mean delay: +16.703843ms 
		Last packet delay: +18.349997ms 
		Mean jitter: +0.841346ms
	Flow 18 (10.0.2.2:49169 -> 7.0.0.18:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 767
		Rx Bytes:   481676
		RxDuration: 1.000000 s
		Throughput: 3.853408 Mbps
		Mean delay: +22.154290ms 
		Last packet delay: +24.385711ms 
		Mean jitter: +1.002608ms
	Flow 19 (10.0.2.2:49170 -> 7.0.0.19:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 957
		Rx Bytes:   600996
		RxDuration: 1.000000 s
		Throughput: 4.807968 Mbps
		Mean delay: +19.888098ms 
		Last packet delay: +21.064281ms 
		Mean jitter: +0.956859ms
	Flow 20 (10.0.2.2:49171 -> 7.0.0.20:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1845
		Rx Bytes:   1158660
		RxDuration: 1.000000 s
		Throughput: 9.269280 Mbps
		Mean delay: +6.462404ms 
		Last packet delay: +8.492853ms 
		Mean jitter: +0.437360ms
	Flow 21 (10.0.2.2:49172 -> 7.0.0.21:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1833
		Rx Bytes:   1151124
		RxDuration: 1.000000 s
		Throughput: 9.208992 Mbps
		Mean delay: +6.560053ms 
		Last packet delay: +8.564281ms 
		Mean jitter: +0.415010ms
	Flow 22 (10.0.2.2:49173 -> 7.0.0.22:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1553
		Rx Bytes:   975284
		RxDuration: 1.000000 s
		Throughput: 7.802272 Mbps
		Mean delay: +11.479540ms 
		Last packet delay: +11.171427ms 
		Mean jitter: +0.240824ms
	Flow 23 (10.0.2.2:49174 -> 7.0.0.23:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1553
		Rx Bytes:   975284
		RxDuration: 1.000000 s
		Throughput: 7.802272 Mbps
		Mean delay: +11.515254ms 
		Last packet delay: +11.207141ms 
		Mean jitter: +0.240824ms
	Flow 24 (10.0.2.2:49175 -> 7.0.0.24:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1553
		Rx Bytes:   975284
		RxDuration: 1.000000 s
		Throughput: 7.802272 Mbps
		Mean delay: +11.550968ms 
		Last packet delay: +11.242855ms 
		Mean jitter: +0.240824ms
	Flow 25 (10.0.2.2:49176 -> 7.0.0.25:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1553
		Rx Bytes:   975284
		RxDuration: 1.000000 s
		Throughput: 7.802272 Mbps
		Mean delay: +11.586682ms 
		Last packet delay: +11.278569ms 
		Mean jitter: +0.240824ms
	Flow 26 (10.0.2.2:49177 -> 7.0.0.26:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1553
		Rx Bytes:   975284
		RxDuration: 1.000000 s
		Throughput: 7.802272 Mbps
		Mean delay: +11.793057ms 
		Last packet delay: +11.314283ms 
		Mean jitter: +0.325269ms
	Flow 27 (10.0.2.2:49178 -> 7.0.0.27:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1553
		Rx Bytes:   975284
		RxDuration: 1.000000 s
		Throughput: 7.802272 Mbps
		Mean delay: +11.658110ms 
		Last packet delay: +11.349997ms 
		Mean jitter: +0.240824ms
	Flow 28 (10.0.2.2:49179 -> 7.0.0.28:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1434
		Rx Bytes:   900552
		RxDuration: 1.000000 s
		Throughput: 7.204416 Mbps
		Mean delay: +12.556910ms 
		Last packet delay: +12.385711ms 
		Mean jitter: +0.233612ms
	Flow 29 (10.0.2.2:49180 -> 7.0.0.29:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1553
		Rx Bytes:   975284
		RxDuration: 1.000000 s
		Throughput: 7.802272 Mbps
		Mean delay: +11.729538ms 
		Last packet delay: +11.421425ms 
		Mean jitter: +0.240824ms
	Flow 30 (10.0.2.2:49181 -> 7.0.0.30:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1996
		Rx Bytes:   1253488
		RxDuration: 1.000000 s
		Throughput: 10.027904 Mbps
		Mean delay: +2.619302ms 
		Last packet delay: +1.992853ms 
		Mean jitter: +0.315953ms
	Flow 31 (10.0.2.2:49182 -> 7.0.0.31:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1996
		Rx Bytes:   1253488
		RxDuration: 1.000000 s
		Throughput: 10.027904 Mbps
		Mean delay: +2.214814ms 
		Last packet delay: +2.064281ms 
		Mean jitter: +0.083632ms


	Mean flow throughput: 6.038848 Mbps
	Mean flow delay: +15.103618ms
	Median flow delay: +16.560987ms
Report flow stats +2400.000000ms, Current measuring time +100.000000ms
	Flow 2 (10.0.2.2:49153 -> 7.0.0.2:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 908
		Rx Bytes:   570224
		RxDuration: 1.000000 s
		Throughput: 4.561792 Mbps
		Mean delay: +19.097638ms 
		Last packet delay: +18.171427ms 
		Mean jitter: +1.139317ms
	Flow 3 (10.0.2.2:49154 -> 7.0.0.3:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 469
		Rx Bytes:   294532
		RxDuration: 1.000000 s
		Throughput: 2.356256 Mbps
		Mean delay: +35.888378ms 
		Last packet delay: +34.707141ms 
		Mean jitter: +1.769723ms
	Flow 4 (10.0.2.2:49155 -> 7.0.0.4:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 908
		Rx Bytes:   570224
		RxDuration: 1.000000 s
		Throughput: 4.561792 Mbps
		Mean delay: +19.169066ms 
		Last packet delay: +18.242855ms 
		Mean jitter: +1.139317ms
	Flow 5 (10.0.2.2:49156 -> 7.0.0.5:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 543
		Rx Bytes:   341004
		RxDuration: 1.000000 s
		Throughput: 2.728032 Mbps
		Mean delay: +31.320926ms 
		Last packet delay: +29.778569ms 
		Mean jitter: +1.523941ms
	Flow 6 (10.0.2.2:49157 -> 7.0.0.6:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 908
		Rx Bytes:   570224
		RxDuration: 1.000000 s
		Throughput: 4.561792 Mbps
		Mean delay: +19.240494ms 
		Last packet delay: +18.314283ms 
		Mean jitter: +1.139317ms
	Flow 7 (10.0.2.2:49158 -> 7.0.0.7:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 908
		Rx Bytes:   570224
		RxDuration: 1.000000 s
		Throughput: 4.561792 Mbps
		Mean delay: +19.276208ms 
		Last packet delay: +18.349997ms 
		Mean jitter: +1.139317ms
	Flow 8 (10.0.2.2:49159 -> 7.0.0.8:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 908
		Rx Bytes:   570224
		RxDuration: 1.000000 s
		Throughput: 4.561792 Mbps
		Mean delay: +19.311922ms 
		Last packet delay: +18.385711ms 
		Mean jitter: +1.139317ms
	Flow 9 (10.0.2.2:49160 -> 7.0.0.9:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 908
		Rx Bytes:   570224
		RxDuration: 1.000000 s
		Throughput: 4.561792 Mbps
		Mean delay: +19.347636ms 
		Last packet delay: +18.421425ms 
		Mean jitter: +1.139317ms
	Flow 10 (10.0.2.2:49161 -> 7.0.0.10:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1595
		Rx Bytes:   1001660
		RxDuration: 1.000000 s
		Throughput: 8.013280 Mbps
		Mean delay: +13.339471ms 
		Last packet delay: +11.492853ms 
		Mean jitter: +0.583497ms
	Flow 11 (10.0.2.2:49162 -> 7.0.0.11:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1830
		Rx Bytes:   1149240
		RxDuration: 1.000000 s
		Throughput: 9.193920 Mbps
		Mean delay: +9.416486ms 
		Last packet delay: +9.564281ms 
		Mean jitter: +0.509719ms
	Flow 12 (10.0.2.2:49163 -> 7.0.0.12:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 732
		Rx Bytes:   459696
		RxDuration: 1.000000 s
		Throughput: 3.677568 Mbps
		Mean delay: +24.383760ms 
		Last packet delay: +24.171427ms 
		Mean jitter: +1.479361ms
	Flow 13 (10.0.2.2:49164 -> 7.0.0.13:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 921
		Rx Bytes:   578388
		RxDuration: 1.000000 s
		Throughput: 4.627104 Mbps
		Mean delay: +18.858607ms 
		Last packet delay: +18.207141ms 
		Mean jitter: +1.106949ms
	Flow 14 (10.0.2.2:49165 -> 7.0.0.14:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 850
		Rx Bytes:   533800
		RxDuration: 1.000000 s
		Throughput: 4.270400 Mbps
		Mean delay: +20.358149ms 
		Last packet delay: +19.242855ms 
		Mean jitter: +1.175882ms
	Flow 15 (10.0.2.2:49166 -> 7.0.0.15:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 550
		Rx Bytes:   345400
		RxDuration: 1.000000 s
		Throughput: 2.763200 Mbps
		Mean delay: +30.774024ms 
		Last packet delay: +29.778569ms 
		Mean jitter: +1.660000ms
	Flow 16 (10.0.2.2:49167 -> 7.0.0.16:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 921
		Rx Bytes:   578388
		RxDuration: 1.000000 s
		Throughput: 4.627104 Mbps
		Mean delay: +18.965749ms 
		Last packet delay: +18.314283ms 
		Mean jitter: +1.106949ms
	Flow 17 (10.0.2.2:49168 -> 7.0.0.17:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 921
		Rx Bytes:   578388
		RxDuration: 1.000000 s
		Throughput: 4.627104 Mbps
		Mean delay: +19.001463ms 
		Last packet delay: +18.349997ms 
		Mean jitter: +1.106949ms
	Flow 18 (10.0.2.2:49169 -> 7.0.0.18:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 680
		Rx Bytes:   427040
		RxDuration: 1.000000 s
		Throughput: 3.416320 Mbps
		Mean delay: +25.309240ms 
		Last packet delay: +24.385711ms 
		Mean jitter: +1.387500ms
	Flow 19 (10.0.2.2:49170 -> 7.0.0.19:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 893
		Rx Bytes:   560804
		RxDuration: 1.000000 s
		Throughput: 4.486432 Mbps
		Mean delay: +21.862513ms 
		Last packet delay: +21.028567ms 
		Mean jitter: +0.993641ms
	Flow 20 (10.0.2.2:49171 -> 7.0.0.20:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1739
		Rx Bytes:   1092092
		RxDuration: 1.000000 s
		Throughput: 8.736736 Mbps
		Mean delay: +9.904563ms 
		Last packet delay: +8.492853ms 
		Mean jitter: +0.536310ms
	Flow 21 (10.0.2.2:49172 -> 7.0.0.21:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1715
		Rx Bytes:   1077020
		RxDuration: 1.000000 s
		Throughput: 8.616160 Mbps
		Mean delay: +10.171257ms 
		Last packet delay: +9.064281ms 
		Mean jitter: +0.532695ms
	Flow 22 (10.0.2.2:49173 -> 7.0.0.22:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1580
		Rx Bytes:   992240
		RxDuration: 1.000000 s
		Throughput: 7.937920 Mbps
		Mean delay: +11.465098ms 
		Last packet delay: +11.671427ms 
		Mean jitter: +0.232911ms
	Flow 23 (10.0.2.2:49174 -> 7.0.0.23:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1580
		Rx Bytes:   992240
		RxDuration: 1.000000 s
		Throughput: 7.937920 Mbps
		Mean delay: +11.500812ms 
		Last packet delay: +11.707141ms 
		Mean jitter: +0.232911ms
	Flow 24 (10.0.2.2:49175 -> 7.0.0.24:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1580
		Rx Bytes:   992240
		RxDuration: 1.000000 s
		Throughput: 7.937920 Mbps
		Mean delay: +11.536526ms 
		Last packet delay: +11.742855ms 
		Mean jitter: +0.232911ms
	Flow 25 (10.0.2.2:49176 -> 7.0.0.25:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1580
		Rx Bytes:   992240
		RxDuration: 1.000000 s
		Throughput: 7.937920 Mbps
		Mean delay: +11.572240ms 
		Last packet delay: +11.778569ms 
		Mean jitter: +0.232911ms
	Flow 26 (10.0.2.2:49177 -> 7.0.0.26:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1579
		Rx Bytes:   991612
		RxDuration: 1.000000 s
		Throughput: 7.932896 Mbps
		Mean delay: +11.760293ms 
		Last packet delay: +11.814283ms 
		Mean jitter: +0.308129ms
	Flow 27 (10.0.2.2:49178 -> 7.0.0.27:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1580
		Rx Bytes:   992240
		RxDuration: 1.000000 s
		Throughput: 7.937920 Mbps
		Mean delay: +11.643668ms 
		Last packet delay: +11.849997ms 
		Mean jitter: +0.232911ms
	Flow 28 (10.0.2.2:49179 -> 7.0.0.28:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1458
		Rx Bytes:   915624
		RxDuration: 1.000000 s
		Throughput: 7.324992 Mbps
		Mean delay: +12.537631ms 
		Last packet delay: +12.885711ms 
		Mean jitter: +0.232853ms
	Flow 29 (10.0.2.2:49180 -> 7.0.0.29:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1580
		Rx Bytes:   992240
		RxDuration: 1.000000 s
		Throughput: 7.937920 Mbps
		Mean delay: +11.715096ms 
		Last packet delay: +11.921425ms 
		Mean jitter: +0.232911ms
	Flow 30 (10.0.2.2:49181 -> 7.0.0.30:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1995
		Rx Bytes:   1252860
		RxDuration: 1.000000 s
		Throughput: 10.022880 Mbps
		Mean delay: +2.506942ms 
		Last packet delay: +1.992853ms 
		Mean jitter: +0.292732ms
	Flow 31 (10.0.2.2:49182 -> 7.0.0.31:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 2000
		Rx Bytes:   1256000
		RxDuration: 1.000000 s
		Throughput: 10.048000 Mbps
		Mean delay: +2.174585ms 
		Last packet delay: +2.064281ms 
		Mean jitter: +0.071946ms


	Mean flow throughput: 5.886021 Mbps
	Mean flow delay: +16.239047ms
	Median flow delay: +18.858607ms
Report flow stats +3400.000000ms, Current measuring time +100.000000ms
	Flow 2 (10.0.2.2:49153 -> 7.0.0.2:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 908
		Rx Bytes:   570224
		RxDuration: 1.000000 s
		Throughput: 4.561792 Mbps
		Mean delay: +19.077264ms 
		Last packet delay: +18.171427ms 
		Mean jitter: +1.133260ms
	Flow 3 (10.0.2.2:49154 -> 7.0.0.3:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 470
		Rx Bytes:   295160
		RxDuration: 1.000000 s
		Throughput: 2.361280 Mbps
		Mean delay: +35.835864ms 
		Last packet delay: +34.707141ms 
		Mean jitter: +1.736170ms
	Flow 4 (10.0.2.2:49155 -> 7.0.0.4:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 908
		Rx Bytes:   570224
		RxDuration: 1.000000 s
		Throughput: 4.561792 Mbps
		Mean delay: +19.148692ms 
		Last packet delay: +18.242855ms 
		Mean jitter: +1.133260ms
	Flow 5 (10.0.2.2:49156 -> 7.0.0.5:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 546
		Rx Bytes:   342888
		RxDuration: 1.000000 s
		Throughput: 2.743104 Mbps
		Mean delay: +31.171361ms 
		Last packet delay: +28.278569ms 
		Mean jitter: +1.588174ms
	Flow 6 (10.0.2.2:49157 -> 7.0.0.6:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 908
		Rx Bytes:   570224
		RxDuration: 1.000000 s
		Throughput: 4.561792 Mbps
		Mean delay: +19.220120ms 
		Last packet delay: +18.314283ms 
		Mean jitter: +1.133260ms
	Flow 7 (10.0.2.2:49158 -> 7.0.0.7:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 908
		Rx Bytes:   570224
		RxDuration: 1.000000 s
		Throughput: 4.561792 Mbps
		Mean delay: +19.255834ms 
		Last packet delay: +18.349997ms 
		Mean jitter: +1.133260ms
	Flow 8 (10.0.2.2:49159 -> 7.0.0.8:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 908
		Rx Bytes:   570224
		RxDuration: 1.000000 s
		Throughput: 4.561792 Mbps
		Mean delay: +19.291548ms 
		Last packet delay: +18.385711ms 
		Mean jitter: +1.133260ms
	Flow 9 (10.0.2.2:49160 -> 7.0.0.9:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 908
		Rx Bytes:   570224
		RxDuration: 1.000000 s
		Throughput: 4.561792 Mbps
		Mean delay: +19.327262ms 
		Last packet delay: +18.421425ms 
		Mean jitter: +1.133260ms
	Flow 10 (10.0.2.2:49161 -> 7.0.0.10:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1600
		Rx Bytes:   1004800
		RxDuration: 1.000000 s
		Throughput: 8.038400 Mbps
		Mean delay: +13.302540ms 
		Last packet delay: +11.564281ms 
		Mean jitter: +0.595893ms
	Flow 11 (10.0.2.2:49162 -> 7.0.0.11:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 1831
		Rx Bytes:   1149868
		RxDuration: 1.000000 s
		Throughput: 9.198944 Mbps
		Mean delay: +9.376445ms 
		Last packet delay: +9.564281ms 
		Mean jitter: +0.508251ms
	Flow 12 (10.0.2.2:49163 -> 7.0.0.12:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 680
		Rx Bytes:   427040
		RxDuration: 1.000000 s
		Throughput: 3.416320 Mbps
		Mean delay: +25.072162ms 
		Last packet delay: +24.171427ms 
		Mean jitter: +1.381618ms
	Flow 13 (10.0.2.2:49164 -> 7.0.0.13:1234) proto UDP
		Tx Packets: 2000
		Tx Bytes:   1256000
		TxOffered:  10.048000 Mbps
		Rx Packets: 922
		Rx Bytes:   579016
		RxDuration: 1.000000 s
		Throughput: 4.632128 Mbps
